id,fecha_emision,estudiante_id,periodo_id
22411,2026-07-22,9134,189
22412,2026-07-22,9011,189
22413,2026-07-22,9039,189
22414,2026-07-22,9075,189
22415,2026-07-22,9072,189
22416,2026-07-22,9184,189
22417,2026-07-22,9016,189
22418,2026-07-22,9041,189
22419,2026-07-22,9208,189
22420,2026-07-22,9275,189
22421,2026-07-22,9239,189
22422,2026-07-22,9173,189
22423,2026-07-22,9289,189
22424,2026-07-22,9172,189
22425,2026-07-22,9110,189
22426,2026-07-22,9236,189
22427,2026-07-22,9337,189
22428,2026-07-22,9165,189
22429,2026-07-22,8951,189
22430,2026-07-22,9191,189
22431,2026-07-22,9282,189
22432,2026-07-22,9028,189
22433,2026-07-22,8987,189
22434,2026-07-22,9168,189
22435,2026-07-22,9298,189
22436,2026-07-22,9017,189
22437,2026-07-22,9062,189
22438,2026-07-22,9128,189
22439,2026-07-22,9169,189
22440,2026-07-22,8957,189
22441,2026-07-22,9059,189
22442,2026-07-22,8978,189
22443,2026-07-22,9064,189
22444,2026-07-22,9196,189
22445,2026-07-22,9053,189
22446,2026-07-22,9145,189
22447,2026-07-22,8997,189
22448,2026-07-22,9161,189
22449,2026-07-22,9237,189
22450,2026-07-22,9153,189
22451,2026-07-22,9026,189
22452,2026-07-22,9192,189
22453,2026-07-22,9132,189
22454,2026-07-22,9162,189
22455,2026-07-22,8960,189
22456,2026-07-22,9177,189
22457,2026-07-22,9157,189
22458,2026-07-22,9186,189
22459,2026-07-22,9086,189
22460,2026-07-22,8982,189
22461,2026-07-22,9158,189
22462,2026-07-22,9049,189
22463,2026-07-22,9178,189
22464,2026-07-22,9332,189
22465,2026-07-22,9030,189
22466,2026-07-22,9051,189
22467,2026-07-22,8977,189
22468,2026-07-22,9012,189
22469,2026-07-22,9314,189
22470,2026-07-22,9024,189
22471,2026-07-22,9093,189
22472,2026-07-22,9315,189
22473,2026-07-22,9142,189
22474,2026-07-22,9217,189
22475,2026-07-22,9126,189
22476,2026-07-22,9070,189
22477,2026-07-22,9313,189
22478,2026-07-22,9180,189
22479,2026-07-22,9005,189
22480,2026-07-22,9244,189
22481,2026-07-22,9091,189
22482,2026-07-22,9327,189
22483,2026-07-22,8986,189
22484,2026-07-22,9316,189
22485,2026-07-22,9116,189
22486,2026-07-22,8979,189
22487,2026-07-22,8994,189
22488,2026-07-22,9247,189
22489,2026-07-22,9206,189
22490,2026-07-22,9118,189
22491,2026-07-22,8980,189
22492,2026-07-22,9326,189
22493,2026-07-22,9312,189
22494,2026-07-22,8956,189
22495,2026-07-22,9269,189
22496,2026-07-22,9261,189
22497,2026-07-22,8967,189
22498,2026-07-22,9023,189
22499,2026-07-22,9097,189
22500,2026-07-22,9098,189
22501,2026-07-22,9322,190
22502,2026-07-22,9148,190
22503,2026-07-22,8991,190
22504,2026-07-22,8952,190
22505,2026-07-22,9280,190
22506,2026-07-22,9034,190
22507,2026-07-22,9279,190
22508,2026-07-22,9123,190
22509,2026-07-22,9309,190
22510,2026-07-22,9272,190
22511,2026-07-22,9018,190
22512,2026-07-22,9246,190
22513,2026-07-22,9287,190
22514,2026-07-22,8961,190
22515,2026-07-22,9300,190
22516,2026-07-22,8968,190
22517,2026-07-22,9107,190
22518,2026-07-22,9307,190
22519,2026-07-22,8983,190
22520,2026-07-22,9146,190
22521,2026-07-22,9317,190
22522,2026-07-22,9127,190
22523,2026-07-22,9257,190
22524,2026-07-22,9085,190
22525,2026-07-22,9230,190
22526,2026-07-22,9056,190
22527,2026-07-22,9176,190
22528,2026-07-22,9240,190
22529,2026-07-22,9190,190
22530,2026-07-22,9204,190
22531,2026-07-22,9002,190
22532,2026-07-22,9278,190
22533,2026-07-22,9202,190
22534,2026-07-22,9032,190
22535,2026-07-22,9047,190
22536,2026-07-22,9286,190
22537,2026-07-22,9082,190
22538,2026-07-22,9221,190
22539,2026-07-22,8995,190
22540,2026-07-22,9265,190
22541,2026-07-22,9025,190
22542,2026-07-22,9324,190
22543,2026-07-22,9227,190
22544,2026-07-22,9259,190
22545,2026-07-22,9301,190
22546,2026-07-22,8945,190
22547,2026-07-22,9197,190
22548,2026-07-22,9232,190
22549,2026-07-22,9078,190
22550,2026-07-22,8946,190
22551,2026-07-22,9119,190
22552,2026-07-22,9212,190
22553,2026-07-22,9248,190
22554,2026-07-22,9185,190
22555,2026-07-22,9036,190
22556,2026-07-22,9000,190
22557,2026-07-22,8955,190
22558,2026-07-22,9288,190
22559,2026-07-22,9014,190
22560,2026-07-22,8999,190
22561,2026-07-22,8944,190
22562,2026-07-22,9213,190
22563,2026-07-22,9105,190
22564,2026-07-22,9273,190
22565,2026-07-22,9140,190
22566,2026-07-22,9131,190
22567,2026-07-22,8984,190
22568,2026-07-22,9042,190
22569,2026-07-22,9151,190
22570,2026-07-22,8976,190
22571,2026-07-22,9104,190
22572,2026-07-22,9170,190
22573,2026-07-22,9141,190
22574,2026-07-22,9164,190
22575,2026-07-22,9256,190
22576,2026-07-22,9144,190
22577,2026-07-22,9079,190
22578,2026-07-22,9150,190
22579,2026-07-22,9274,190
22580,2026-07-22,9335,190
22581,2026-07-22,9010,190
22582,2026-07-22,9320,190
22583,2026-07-22,8943,190
22584,2026-07-22,8992,190
22585,2026-07-22,9258,190
22586,2026-07-22,9187,190
22587,2026-07-22,9063,190
22588,2026-07-22,9262,190
22589,2026-07-22,9149,190
22590,2026-07-22,9050,190
22591,2026-07-22,8958,190
22592,2026-07-22,9323,190
22593,2026-07-22,9087,190
22594,2026-07-22,9179,190
22595,2026-07-22,9167,190
22596,2026-07-22,8963,190
22597,2026-07-22,9125,190
22598,2026-07-22,9029,190
22599,2026-07-22,9015,190
22600,2026-07-22,9084,190
22601,2026-07-22,9147,190
22602,2026-07-22,8948,190
22603,2026-07-22,9295,190
22604,2026-07-22,9136,190
22605,2026-07-22,9339,190
22606,2026-07-22,9171,190
22607,2026-07-22,9201,190
22608,2026-07-22,9306,190
22609,2026-07-22,9249,190
22610,2026-07-22,9203,190
22611,2026-07-22,8972,190
22612,2026-07-22,9020,190
22613,2026-07-22,9080,190
22614,2026-07-22,9311,190
22615,2026-07-22,9154,190
22616,2026-07-22,9052,190
22617,2026-07-22,9101,190
22618,2026-07-22,9205,190
22619,2026-07-22,9113,190
22620,2026-07-22,9096,190
22621,2026-07-22,9021,190
22622,2026-07-22,8990,190
22623,2026-07-22,8966,190
22624,2026-07-22,9200,190
22625,2026-07-22,9283,190
22626,2026-07-22,9114,190
22627,2026-07-22,9245,190
22628,2026-07-22,9058,190
22629,2026-07-22,9124,190
22630,2026-07-22,9276,190
22631,2026-07-22,9077,190
22632,2026-07-22,9139,190
22633,2026-07-22,9238,190
22634,2026-07-22,9057,190
22635,2026-07-22,9043,190
22636,2026-07-22,9061,190
22637,2026-07-22,9338,190
22638,2026-07-22,9037,190
22639,2026-07-22,9290,190
22640,2026-07-22,9076,190
22641,2026-07-22,9189,190
22642,2026-07-22,9199,190
22643,2026-07-22,9218,190
22644,2026-07-22,9074,190
22645,2026-07-22,9068,190
22646,2026-07-22,8953,190
22647,2026-07-22,8989,190
22648,2026-07-22,9291,190
22649,2026-07-22,9271,190
22650,2026-07-22,9277,190
22651,2026-07-22,9163,190
22652,2026-07-22,9285,190
22653,2026-07-22,9224,190
22654,2026-07-22,9066,190
22655,2026-07-22,9069,190
22656,2026-07-22,9160,190
22657,2026-07-22,9325,190
22658,2026-07-22,9155,190
22659,2026-07-22,9214,190
22660,2026-07-22,9219,190
22661,2026-07-22,8949,190
22662,2026-07-22,9305,190
22663,2026-07-22,9194,190
22664,2026-07-22,9228,190
22665,2026-07-22,9225,190
22666,2026-07-22,9299,190
22667,2026-07-22,9092,190
22668,2026-07-22,9234,190
22669,2026-07-22,9319,190
22670,2026-07-22,9130,190
22671,2026-07-22,9054,190
22672,2026-07-22,9111,190
22673,2026-07-22,9268,190
22674,2026-07-22,9284,190
22675,2026-07-22,8981,190
22676,2026-07-22,9156,190
22677,2026-07-22,9046,190
22678,2026-07-22,9031,190
22679,2026-07-22,9243,190
22680,2026-07-22,9241,190
22681,2026-07-22,8964,190
22682,2026-07-22,9071,190
22683,2026-07-22,9019,190
22684,2026-07-22,9035,190
22685,2026-07-22,9175,190
22686,2026-07-22,9242,190
22687,2026-07-22,9121,190
22688,2026-07-22,9095,190
22689,2026-07-22,9266,190
22690,2026-07-22,9006,190
22691,2026-07-22,8962,190
22692,2026-07-22,9181,190
22693,2026-07-22,9231,190
22694,2026-07-22,9174,190
22695,2026-07-22,9310,190
22696,2026-07-22,9340,190
22697,2026-07-22,9226,190
22698,2026-07-22,9330,190
22699,2026-07-22,8965,190
22700,2026-07-22,9004,190
22701,2026-07-22,9137,190
22702,2026-07-22,9216,190
22703,2026-07-22,9100,190
22704,2026-07-22,9223,190
22705,2026-07-22,9183,190
22706,2026-07-22,9044,190
22707,2026-07-22,9303,190
22708,2026-07-22,9038,190
22709,2026-07-22,9294,190
22710,2026-07-22,9133,190
22711,2026-07-22,9008,190
22712,2026-07-22,8942,190
22713,2026-07-22,8954,190
22714,2026-07-22,9067,190
22715,2026-07-22,9099,190
22716,2026-07-22,8973,190
22717,2026-07-22,9022,190
22718,2026-07-22,9112,190
22719,2026-07-22,9328,190
22720,2026-07-22,9143,190
22721,2026-07-22,8993,190
22722,2026-07-22,9166,190
22723,2026-07-22,9065,190
22724,2026-07-22,9333,190
22725,2026-07-22,9120,190
22726,2026-07-22,8947,190
22727,2026-07-22,9215,190
22728,2026-07-22,8950,190
22729,2026-07-22,9198,190
22730,2026-07-22,9045,190
22731,2026-07-22,9108,190
22732,2026-07-22,9083,190
22733,2026-07-22,9336,190
22734,2026-07-22,9251,190
22735,2026-07-22,9102,190
22736,2026-07-22,9267,190
22737,2026-07-22,9281,190
22738,2026-07-22,9117,190
22739,2026-07-22,9013,190
22740,2026-07-22,9220,190
22741,2026-07-22,9055,190
22742,2026-07-22,9115,190
22743,2026-07-22,8998,190
22744,2026-07-22,8969,190
22745,2026-07-22,9027,190
22746,2026-07-22,9308,190
22747,2026-07-22,9270,190
22748,2026-07-22,9138,190
22749,2026-07-22,9304,190
22750,2026-07-22,8971,190
22751,2026-07-22,9134,190
22752,2026-07-22,9011,190
22753,2026-07-22,9039,190
22754,2026-07-22,9075,190
22755,2026-07-22,9072,190
22756,2026-07-22,9184,190
22757,2026-07-22,9016,190
22758,2026-07-22,9041,190
22759,2026-07-22,9208,190
22760,2026-07-22,9275,190
22761,2026-07-22,9239,190
22762,2026-07-22,9173,190
22763,2026-07-22,9289,190
22764,2026-07-22,9172,190
22765,2026-07-22,9110,190
22766,2026-07-22,9236,190
22767,2026-07-22,9337,190
22768,2026-07-22,9165,190
22769,2026-07-22,8951,190
22770,2026-07-22,9191,190
22771,2026-07-22,9282,190
22772,2026-07-22,9028,190
22773,2026-07-22,8987,190
22774,2026-07-22,9168,190
22775,2026-07-22,9298,190
22776,2026-07-22,9017,190
22777,2026-07-22,9062,190
22778,2026-07-22,9128,190
22779,2026-07-22,9169,190
22780,2026-07-22,8957,190
22781,2026-07-22,9059,190
22782,2026-07-22,8978,190
22783,2026-07-22,9064,190
22784,2026-07-22,9196,190
22785,2026-07-22,9053,190
22786,2026-07-22,9145,190
22787,2026-07-22,8997,190
22788,2026-07-22,9161,190
22789,2026-07-22,9237,190
22790,2026-07-22,9153,190
22791,2026-07-22,9026,190
22792,2026-07-22,9192,190
22793,2026-07-22,9132,190
22794,2026-07-22,9162,190
22795,2026-07-22,8960,190
22796,2026-07-22,9177,190
22797,2026-07-22,9157,190
22798,2026-07-22,9186,190
22799,2026-07-22,9086,190
22800,2026-07-22,8982,190
22801,2026-07-22,9158,190
22802,2026-07-22,9049,190
22803,2026-07-22,9178,190
22804,2026-07-22,9332,190
22805,2026-07-22,9030,190
22806,2026-07-22,9051,190
22807,2026-07-22,8977,190
22808,2026-07-22,9012,190
22809,2026-07-22,9314,190
22810,2026-07-22,9024,190
22811,2026-07-22,9093,190
22812,2026-07-22,9315,190
22813,2026-07-22,9142,190
22814,2026-07-22,9217,190
22815,2026-07-22,9126,190
22816,2026-07-22,9070,190
22817,2026-07-22,9313,190
22818,2026-07-22,9180,190
22819,2026-07-22,9005,190
22820,2026-07-22,9244,190
22821,2026-07-22,9091,190
22822,2026-07-22,9327,190
22823,2026-07-22,8986,190
22824,2026-07-22,9316,190
22825,2026-07-22,9116,190
22826,2026-07-22,8979,190
22827,2026-07-22,8994,190
22828,2026-07-22,9247,190
22829,2026-07-22,9206,190
22830,2026-07-22,9118,190
22831,2026-07-22,8980,190
22832,2026-07-22,9326,190
22833,2026-07-22,9312,190
22834,2026-07-22,8956,190
22835,2026-07-22,9269,190
22836,2026-07-22,9261,190
22837,2026-07-22,8967,190
22838,2026-07-22,9023,190
22839,2026-07-22,9097,190
22840,2026-07-22,9098,190
22841,2026-07-22,9204,191
22842,2026-07-22,8970,191
22843,2026-07-22,8981,191
22844,2026-07-22,8973,191
22845,2026-07-22,9116,191
22846,2026-07-22,8977,191
22847,2026-07-22,9160,191
22848,2026-07-22,9170,191
22849,2026-07-22,9216,191
22850,2026-07-22,9316,191
22851,2026-07-22,9241,191
22852,2026-07-22,9056,191
22853,2026-07-22,9073,191
22854,2026-07-22,9230,191
22855,2026-07-22,9015,191
22856,2026-07-22,8945,191
22857,2026-07-22,9310,191
22858,2026-07-22,9224,191
22859,2026-07-22,9010,191
22860,2026-07-22,9280,191
22861,2026-07-22,9030,191
22862,2026-07-22,9284,191
22863,2026-07-22,9147,191
22864,2026-07-22,9153,191
22865,2026-07-22,8962,191
22866,2026-07-22,9262,191
22867,2026-07-22,9027,191
22868,2026-07-22,8992,191
22869,2026-07-22,9097,191
22870,2026-07-22,9217,191
22871,2026-07-22,9171,191
22872,2026-07-22,9134,191
22873,2026-07-22,9333,191
22874,2026-07-22,9011,191
22875,2026-07-22,8993,191
22876,2026-07-22,9327,191
22877,2026-07-22,9292,191
22878,2026-07-22,9168,191
22879,2026-07-22,8943,191
22880,2026-07-22,9305,191
22881,2026-07-22,9063,191
22882,2026-07-22,9093,191
22883,2026-07-22,9166,191
22884,2026-07-22,9018,191
22885,2026-07-22,9214,191
22886,2026-07-22,9288,191
22887,2026-07-22,9151,191
22888,2026-07-22,9250,191
22889,2026-07-22,9231,191
22890,2026-07-22,8944,191
22891,2026-07-22,8952,191
22892,2026-07-22,8969,191
22893,2026-07-22,9131,191
22894,2026-07-22,8976,191
22895,2026-07-22,9256,191
22896,2026-07-22,9080,191
22897,2026-07-22,9321,191
22898,2026-07-22,9195,191
22899,2026-07-22,9155,191
22900,2026-07-22,9084,191
22901,2026-07-22,9235,191
22902,2026-07-22,9052,191
22903,2026-07-22,8964,191
22904,2026-07-22,9128,191
22905,2026-07-22,9104,191
22906,2026-07-22,9315,191
22907,2026-07-22,9169,191
22908,2026-07-22,9199,191
22909,2026-07-22,9324,191
22910,2026-07-22,9023,191
22911,2026-07-22,9044,191
22912,2026-07-22,9154,191
22913,2026-07-22,9039,191
22914,2026-07-22,9086,191
22915,2026-07-22,9148,191
22916,2026-07-22,9287,191
22917,2026-07-22,9312,191
22918,2026-07-22,9162,191
22919,2026-07-22,9338,191
22920,2026-07-22,8947,191
22921,2026-07-22,9277,191
22922,2026-07-22,9014,191
22923,2026-07-22,9065,191
22924,2026-07-22,8967,191
22925,2026-07-22,9212,191
22926,2026-07-22,9046,191
22927,2026-07-22,9163,191
22928,2026-07-22,9248,191
22929,2026-07-22,9263,191
22930,2026-07-22,9276,191
22931,2026-07-22,9140,191
22932,2026-07-22,9211,191
22933,2026-07-22,9223,191
22934,2026-07-22,9156,191
22935,2026-07-22,8957,191
22936,2026-07-22,9005,191
22937,2026-07-22,9198,191
22938,2026-07-22,9149,191
22939,2026-07-22,9165,191
22940,2026-07-22,9309,191
22941,2026-07-22,9193,191
22942,2026-07-22,8941,191
22943,2026-07-22,9174,191
22944,2026-07-22,9062,191
22945,2026-07-22,9295,191
22946,2026-07-22,9082,191
22947,2026-07-22,9233,191
22948,2026-07-22,9283,191
22949,2026-07-22,9219,191
22950,2026-07-22,9300,191
22951,2026-07-22,9191,191
22952,2026-07-22,9002,191
22953,2026-07-22,9040,191
22954,2026-07-22,9132,191
22955,2026-07-22,9115,191
22956,2026-07-22,9187,191
22957,2026-07-22,9238,191
22958,2026-07-22,9072,191
22959,2026-07-22,9102,191
22960,2026-07-22,8994,191
22961,2026-07-22,9164,191
22962,2026-07-22,9218,191
22963,2026-07-22,9257,191
22964,2026-07-22,9041,191
22965,2026-07-22,9006,191
22966,2026-07-22,9031,191
22967,2026-07-22,9122,191
22968,2026-07-22,9085,191
22969,2026-07-22,9314,191
22970,2026-07-22,9001,191
22971,2026-07-22,9303,191
22972,2026-07-22,9144,191
22973,2026-07-22,9103,191
22974,2026-07-22,9254,191
22975,2026-07-22,9060,191
22976,2026-07-22,9118,191
22977,2026-07-22,9229,191
22978,2026-07-22,9294,191
22979,2026-07-22,9337,191
22980,2026-07-22,9172,191
22981,2026-07-22,9111,191
22982,2026-07-22,9299,191
22983,2026-07-22,9088,191
22984,2026-07-22,9032,191
22985,2026-07-22,8956,191
22986,2026-07-22,9320,191
22987,2026-07-22,9026,191
22988,2026-07-22,8971,191
22989,2026-07-22,9078,191
22990,2026-07-22,8983,191
22991,2026-07-22,9232,191
22992,2026-07-22,9313,191
22993,2026-07-22,9253,191
22994,2026-07-22,9176,191
22995,2026-07-22,9221,191
22996,2026-07-22,8972,191
22997,2026-07-22,9336,191
22998,2026-07-22,9215,191
22999,2026-07-22,9167,191
23000,2026-07-22,9298,191
23001,2026-07-22,8996,191
23002,2026-07-22,9098,191
23003,2026-07-22,9286,191
23004,2026-07-22,9112,191
23005,2026-07-22,9260,191
23006,2026-07-22,9145,191
23007,2026-07-22,9123,191
23008,2026-07-22,8979,191
23009,2026-07-22,9045,191
23010,2026-07-22,9240,191
23011,2026-07-22,9019,191
23012,2026-07-22,8984,191
23013,2026-07-22,9274,191
23014,2026-07-22,8965,191
23015,2026-07-22,9100,191
23016,2026-07-22,9237,191
23017,2026-07-22,9259,191
23018,2026-07-22,9058,191
23019,2026-07-22,9069,191
23020,2026-07-22,9245,191
23021,2026-07-22,9323,191
23022,2026-07-22,9089,191
23023,2026-07-22,9225,191
23024,2026-07-22,9319,191
23025,2026-07-22,8991,191
23026,2026-07-22,9053,191
23027,2026-07-22,9227,191
23028,2026-07-22,9249,191
23029,2026-07-22,8978,191
23030,2026-07-22,8951,191
23031,2026-07-22,9234,191
23032,2026-07-22,9268,191
23033,2026-07-22,9071,191
23034,2026-07-22,9130,191
23035,2026-07-22,8982,191
23036,2026-07-22,9119,191
23037,2026-07-22,9272,191
23038,2026-07-22,9074,191
23039,2026-07-22,9194,191
23040,2026-07-22,9064,191
23041,2026-07-22,9124,191
23042,2026-07-22,8950,191
23043,2026-07-22,9067,191
23044,2026-07-22,8955,191
23045,2026-07-22,9207,191
23046,2026-07-22,9137,191
23047,2026-07-22,9127,191
23048,2026-07-22,9282,191
23049,2026-07-22,9181,191
23050,2026-07-22,9332,191
23051,2026-07-22,9325,191
23052,2026-07-22,8953,191
23053,2026-07-22,9186,191
23054,2026-07-22,9108,191
23055,2026-07-22,8960,191
23056,2026-07-22,9117,191
23057,2026-07-22,9173,191
23058,2026-07-22,9022,191
23059,2026-07-22,9291,191
23060,2026-07-22,9125,191
23061,2026-07-22,9178,191
23062,2026-07-22,9208,191
23063,2026-07-22,8963,191
23064,2026-07-22,9033,191
23065,2026-07-22,9024,191
23066,2026-07-22,9270,191
23067,2026-07-22,9340,191
23068,2026-07-22,8989,191
23069,2026-07-22,9059,191
23070,2026-07-22,9261,191
23071,2026-07-22,9306,191
23072,2026-07-22,8995,191
23073,2026-07-22,9047,191
23074,2026-07-22,9183,191
23075,2026-07-22,9273,191
23076,2026-07-22,9179,191
23077,2026-07-22,9136,191
23078,2026-07-22,9289,191
23079,2026-07-22,9143,191
23080,2026-07-22,9138,191
23081,2026-07-22,9177,191
23082,2026-07-22,9302,191
23083,2026-07-22,8999,191
23084,2026-07-22,9290,191
23085,2026-07-22,9146,191
23086,2026-07-22,9055,191
23087,2026-07-22,8998,191
23088,2026-07-22,9070,191
23089,2026-07-22,9076,191
23090,2026-07-22,9096,191
23091,2026-07-22,9150,191
23092,2026-07-22,9304,191
23093,2026-07-22,9189,191
23094,2026-07-22,9188,191
23095,2026-07-22,9120,191
23096,2026-07-22,9008,191
23097,2026-07-22,9107,191
23098,2026-07-22,9192,191
23099,2026-07-22,9017,191
23100,2026-07-22,9206,191
23101,2026-07-22,9252,191
23102,2026-07-22,9279,191
23103,2026-07-22,9203,191
23104,2026-07-22,9092,191
23105,2026-07-22,9278,191
23106,2026-07-22,9158,191
23107,2026-07-22,9185,191
23108,2026-07-22,8980,191
23109,2026-07-22,9020,191
23110,2026-07-22,9247,191
23111,2026-07-22,9061,191
23112,2026-07-22,9007,191
23113,2026-07-22,9331,191
23114,2026-07-22,9293,191
23115,2026-07-22,9322,191
23116,2026-07-22,9175,191
23117,2026-07-22,9025,191
23118,2026-07-22,9016,191
23119,2026-07-22,9035,191
23120,2026-07-22,9275,191
23121,2026-07-22,9113,191
23122,2026-07-22,9271,191
23123,2026-07-22,9012,191
23124,2026-07-22,9028,191
23125,2026-07-22,9317,191
23126,2026-07-22,9197,191
23127,2026-07-22,9328,191
23128,2026-07-22,9330,191
23129,2026-07-22,9202,191
23130,2026-07-22,8990,191
23131,2026-07-22,9000,191
23132,2026-07-22,9133,191
23133,2026-07-22,9311,191
23134,2026-07-22,8968,191
23135,2026-07-22,8949,191
23136,2026-07-22,9258,191
23137,2026-07-22,9110,191
23138,2026-07-22,9226,191
23139,2026-07-22,9264,191
23140,2026-07-22,9269,191
23141,2026-07-22,9079,191
23142,2026-07-22,8985,191
23143,2026-07-22,9246,191
23144,2026-07-22,9050,191
23145,2026-07-22,9141,191
23146,2026-07-22,9142,191
23147,2026-07-22,9049,191
23148,2026-07-22,9266,191
23149,2026-07-22,9095,191
23150,2026-07-22,9255,191
23151,2026-07-22,9077,191
23152,2026-07-22,9004,191
23153,2026-07-22,9042,191
23154,2026-07-22,9114,191
23155,2026-07-22,9091,191
23156,2026-07-22,9196,191
23157,2026-07-22,8954,191
23158,2026-07-22,8946,191
23159,2026-07-22,9075,191
23160,2026-07-22,8942,191
23161,2026-07-22,9307,191
23162,2026-07-22,9126,191
23163,2026-07-22,9242,191
23164,2026-07-22,9326,191
23165,2026-07-22,9051,191
23166,2026-07-22,9068,191
23167,2026-07-22,9034,191
23168,2026-07-22,9228,191
23169,2026-07-22,9200,191
23170,2026-07-22,9285,191
23171,2026-07-22,8986,191
23172,2026-07-22,9054,191
23173,2026-07-22,9281,191
23174,2026-07-22,8961,191
23175,2026-07-22,9099,191
23176,2026-07-22,9013,191
23177,2026-07-22,9105,191
23178,2026-07-22,9038,191
23179,2026-07-22,8966,191
23180,2026-07-22,9121,191
23181,2026-07-22,9139,191
23182,2026-07-22,9335,191
23183,2026-07-22,9243,191
23184,2026-07-22,9213,191
23185,2026-07-22,9267,191
23186,2026-07-22,8987,191
23187,2026-07-22,9236,191
23188,2026-07-22,9037,191
23189,2026-07-22,9239,191
23190,2026-07-22,9036,191
23191,2026-07-22,9087,191
23192,2026-07-22,8948,191
23193,2026-07-22,9201,191
23194,2026-07-22,9083,191
23195,2026-07-22,9057,191
23196,2026-07-22,9204,192
23197,2026-07-22,8970,192
23198,2026-07-22,8981,192
23199,2026-07-22,8973,192
23200,2026-07-22,9116,192
23201,2026-07-22,8977,192
23202,2026-07-22,9160,192
23203,2026-07-22,9170,192
23204,2026-07-22,9216,192
23205,2026-07-22,9316,192
23206,2026-07-22,9241,192
23207,2026-07-22,9056,192
23208,2026-07-22,9073,192
23209,2026-07-22,9230,192
23210,2026-07-22,9015,192
23211,2026-07-22,8945,192
23212,2026-07-22,9310,192
23213,2026-07-22,9224,192
23214,2026-07-22,9010,192
23215,2026-07-22,9280,192
23216,2026-07-22,9030,192
23217,2026-07-22,9284,192
23218,2026-07-22,9147,192
23219,2026-07-22,9153,192
23220,2026-07-22,8962,192
23221,2026-07-22,9262,192
23222,2026-07-22,9027,192
23223,2026-07-22,8992,192
23224,2026-07-22,9097,192
23225,2026-07-22,9217,192
23226,2026-07-22,9171,192
23227,2026-07-22,9134,192
23228,2026-07-22,9333,192
23229,2026-07-22,9011,192
23230,2026-07-22,8993,192
23231,2026-07-22,9327,192
23232,2026-07-22,9292,192
23233,2026-07-22,9168,192
23234,2026-07-22,8943,192
23235,2026-07-22,9305,192
23236,2026-07-22,9063,192
23237,2026-07-22,9093,192
23238,2026-07-22,9166,192
23239,2026-07-22,9018,192
23240,2026-07-22,9214,192
23241,2026-07-22,9288,192
23242,2026-07-22,9151,192
23243,2026-07-22,9250,192
23244,2026-07-22,9231,192
23245,2026-07-22,8944,192
23246,2026-07-22,8952,192
23247,2026-07-22,8969,192
23248,2026-07-22,9131,192
23249,2026-07-22,8976,192
23250,2026-07-22,9256,192
23251,2026-07-22,9080,192
23252,2026-07-22,9321,192
23253,2026-07-22,9195,192
23254,2026-07-22,9155,192
23255,2026-07-22,9084,192
23256,2026-07-22,9235,192
23257,2026-07-22,9052,192
23258,2026-07-22,8964,192
23259,2026-07-22,9128,192
23260,2026-07-22,9104,192
23261,2026-07-22,9315,192
23262,2026-07-22,9169,192
23263,2026-07-22,9199,192
23264,2026-07-22,9324,192
23265,2026-07-22,9023,192
23266,2026-07-22,9044,192
23267,2026-07-22,9154,192
23268,2026-07-22,9039,192
23269,2026-07-22,9086,192
23270,2026-07-22,9148,192
23271,2026-07-22,9287,192
23272,2026-07-22,9312,192
23273,2026-07-22,9162,192
23274,2026-07-22,9338,192
23275,2026-07-22,8947,192
23276,2026-07-22,9277,192
23277,2026-07-22,9014,192
23278,2026-07-22,9065,192
23279,2026-07-22,8967,192
23280,2026-07-22,9212,192
23281,2026-07-22,9046,192
23282,2026-07-22,9163,192
23283,2026-07-22,9248,192
23284,2026-07-22,9263,192
23285,2026-07-22,9276,192
23286,2026-07-22,9140,192
23287,2026-07-22,9211,192
23288,2026-07-22,9223,192
23289,2026-07-22,9156,192
23290,2026-07-22,8957,192
23291,2026-07-22,9005,192
23292,2026-07-22,9198,192
23293,2026-07-22,9149,192
23294,2026-07-22,9165,192
23295,2026-07-22,9309,192
23296,2026-07-22,9193,192
23297,2026-07-22,8941,192
23298,2026-07-22,9174,192
23299,2026-07-22,9062,192
23300,2026-07-22,9295,192
23301,2026-07-22,9082,192
23302,2026-07-22,9233,192
23303,2026-07-22,9283,192
23304,2026-07-22,9219,192
23305,2026-07-22,9300,192
23306,2026-07-22,9191,192
23307,2026-07-22,9002,192
23308,2026-07-22,9040,192
23309,2026-07-22,9132,192
23310,2026-07-22,9115,192
23311,2026-07-22,9187,192
23312,2026-07-22,9238,192
23313,2026-07-22,9072,192
23314,2026-07-22,9102,192
23315,2026-07-22,8994,192
23316,2026-07-22,9164,192
23317,2026-07-22,9218,192
23318,2026-07-22,9257,192
23319,2026-07-22,9041,192
23320,2026-07-22,9006,192
23321,2026-07-22,9031,192
23322,2026-07-22,9122,192
23323,2026-07-22,9085,192
23324,2026-07-22,9314,192
23325,2026-07-22,9001,192
23326,2026-07-22,9303,192
23327,2026-07-22,9144,192
23328,2026-07-22,9103,192
23329,2026-07-22,9254,192
23330,2026-07-22,9060,192
23331,2026-07-22,9118,192
23332,2026-07-22,9229,192
23333,2026-07-22,9294,192
23334,2026-07-22,9337,192
23335,2026-07-22,9172,192
23336,2026-07-22,9111,192
23337,2026-07-22,9299,192
23338,2026-07-22,9088,192
23339,2026-07-22,9032,192
23340,2026-07-22,8956,192
23341,2026-07-22,9320,192
