id,fecha,estudiante_id,grado_id,periodo_id,seccion_id
83532,2026-07-22,9035,174,188,510
83533,2026-07-22,9035,174,189,510
83534,2026-07-22,9035,174,190,510
83535,2026-07-22,9175,174,187,511
83536,2026-07-22,9175,174,188,511
83537,2026-07-22,9175,174,189,511
83538,2026-07-22,9175,174,190,511
83539,2026-07-22,9242,174,187,510
83540,2026-07-22,9242,174,188,510
83541,2026-07-22,9242,174,189,510
83542,2026-07-22,9242,174,190,510
83543,2026-07-22,9121,175,187,512
83544,2026-07-22,9121,175,188,512
83545,2026-07-22,9121,175,189,512
83546,2026-07-22,9121,175,190,512
83547,2026-07-22,9095,175,187,513
83548,2026-07-22,9095,175,188,513
83549,2026-07-22,9095,175,189,513
83550,2026-07-22,9095,175,190,513
83551,2026-07-22,9266,175,187,512
83552,2026-07-22,9266,175,188,512
83553,2026-07-22,9266,175,189,512
83554,2026-07-22,9266,175,190,512
83555,2026-07-22,9006,175,187,513
83556,2026-07-22,9006,175,188,513
83557,2026-07-22,9006,175,189,513
83558,2026-07-22,9006,175,190,513
83559,2026-07-22,8962,175,187,512
83560,2026-07-22,8962,175,188,512
83561,2026-07-22,8962,175,189,512
83562,2026-07-22,8962,175,190,512
83563,2026-07-22,9181,175,187,513
83564,2026-07-22,9181,175,188,513
83565,2026-07-22,9181,175,189,513
83566,2026-07-22,9181,175,190,513
83567,2026-07-22,9231,175,187,512
83568,2026-07-22,9231,175,188,512
83569,2026-07-22,9231,175,189,512
83570,2026-07-22,9231,175,190,512
83571,2026-07-22,9174,175,187,513
83572,2026-07-22,9174,175,188,513
83573,2026-07-22,9174,175,189,513
83574,2026-07-22,9174,175,190,513
83575,2026-07-22,9310,175,187,512
83576,2026-07-22,9310,175,188,512
83577,2026-07-22,9310,175,189,512
83578,2026-07-22,9310,175,190,512
83579,2026-07-22,9340,175,187,513
83580,2026-07-22,9340,175,188,513
83581,2026-07-22,9340,175,189,513
83582,2026-07-22,9340,175,190,513
83583,2026-07-22,9226,175,187,512
83584,2026-07-22,9226,175,188,512
83585,2026-07-22,9226,175,189,512
83586,2026-07-22,9226,175,190,512
83587,2026-07-22,9330,175,187,513
83588,2026-07-22,9330,175,188,513
83589,2026-07-22,9330,175,189,513
83590,2026-07-22,9330,175,190,513
83591,2026-07-22,8965,175,187,512
83592,2026-07-22,8965,175,188,512
83593,2026-07-22,8965,175,189,512
83594,2026-07-22,8965,175,190,512
83595,2026-07-22,9004,175,187,513
83596,2026-07-22,9004,175,188,513
83597,2026-07-22,9004,175,189,513
83598,2026-07-22,9004,175,190,513
83599,2026-07-22,9137,175,187,512
83600,2026-07-22,9137,175,188,512
83601,2026-07-22,9137,175,189,512
83602,2026-07-22,9137,175,190,512
83603,2026-07-22,9216,175,187,513
83604,2026-07-22,9216,175,188,513
83605,2026-07-22,9216,175,189,513
83606,2026-07-22,9216,175,190,513
83607,2026-07-22,9100,175,187,512
83608,2026-07-22,9100,175,188,512
83609,2026-07-22,9100,175,189,512
83610,2026-07-22,9100,175,190,512
83611,2026-07-22,9223,175,187,513
83612,2026-07-22,9223,175,188,513
83613,2026-07-22,9223,175,189,513
83614,2026-07-22,9223,175,190,513
83615,2026-07-22,9183,175,187,512
83616,2026-07-22,9183,175,188,512
83617,2026-07-22,9183,175,189,512
83618,2026-07-22,9183,175,190,512
83619,2026-07-22,9044,175,187,513
83620,2026-07-22,9044,175,188,513
83621,2026-07-22,9044,175,189,513
83622,2026-07-22,9044,175,190,513
83623,2026-07-22,9303,175,187,512
83624,2026-07-22,9303,175,188,512
83625,2026-07-22,9303,175,189,512
83626,2026-07-22,9303,175,190,512
83627,2026-07-22,9038,175,187,513
83628,2026-07-22,9038,175,188,513
83629,2026-07-22,9038,175,189,513
83630,2026-07-22,9038,175,190,513
83631,2026-07-22,9294,175,187,512
83632,2026-07-22,9294,175,188,512
83633,2026-07-22,9294,175,189,512
83634,2026-07-22,9294,175,190,512
83635,2026-07-22,9133,175,187,513
83636,2026-07-22,9133,175,188,513
83637,2026-07-22,9133,175,189,513
83638,2026-07-22,9133,175,190,513
83639,2026-07-22,9008,175,187,512
83640,2026-07-22,9008,175,188,512
83641,2026-07-22,9008,175,189,512
83642,2026-07-22,9008,175,190,512
83643,2026-07-22,8942,175,187,513
83644,2026-07-22,8942,175,188,513
83645,2026-07-22,8942,175,189,513
83646,2026-07-22,8942,175,190,513
83647,2026-07-22,8954,175,187,512
83648,2026-07-22,8954,175,188,512
83649,2026-07-22,8954,175,189,512
83650,2026-07-22,8954,175,190,512
83651,2026-07-22,9067,175,187,513
83652,2026-07-22,9067,175,188,513
83653,2026-07-22,9067,175,189,513
83654,2026-07-22,9067,175,190,513
83655,2026-07-22,9099,175,187,512
83656,2026-07-22,9099,175,188,512
83657,2026-07-22,9099,175,189,512
83658,2026-07-22,9099,175,190,512
83659,2026-07-22,8973,175,187,513
83660,2026-07-22,8973,175,188,513
83661,2026-07-22,8973,175,189,513
83662,2026-07-22,8973,175,190,513
83663,2026-07-22,9022,175,187,512
83664,2026-07-22,9022,175,188,512
83665,2026-07-22,9022,175,189,512
83666,2026-07-22,9022,175,190,512
83667,2026-07-22,9112,176,187,514
83668,2026-07-22,9112,176,188,514
83669,2026-07-22,9112,176,189,514
83670,2026-07-22,9112,176,190,514
83671,2026-07-22,9328,176,187,515
83672,2026-07-22,9328,176,188,515
83673,2026-07-22,9328,176,189,515
83674,2026-07-22,9328,176,190,515
83675,2026-07-22,9143,176,187,514
83676,2026-07-22,9143,176,188,514
83677,2026-07-22,9143,176,189,514
83678,2026-07-22,9143,176,190,514
83679,2026-07-22,8993,176,187,515
83680,2026-07-22,8993,176,188,515
83681,2026-07-22,8993,176,189,515
83682,2026-07-22,8993,176,190,515
83683,2026-07-22,9166,176,187,514
83684,2026-07-22,9166,176,188,514
83685,2026-07-22,9166,176,189,514
83686,2026-07-22,9166,176,190,514
83687,2026-07-22,9065,176,187,515
83688,2026-07-22,9065,176,188,515
83689,2026-07-22,9065,176,189,515
83690,2026-07-22,9065,176,190,515
83691,2026-07-22,9333,176,187,514
83692,2026-07-22,9333,176,188,514
83693,2026-07-22,9333,176,189,514
83694,2026-07-22,9333,176,190,514
83695,2026-07-22,9120,176,187,515
83696,2026-07-22,9120,176,188,515
83697,2026-07-22,9120,176,189,515
83698,2026-07-22,9120,176,190,515
83699,2026-07-22,8947,176,187,514
83700,2026-07-22,8947,176,188,514
83701,2026-07-22,8947,176,189,514
83702,2026-07-22,8947,176,190,514
83703,2026-07-22,9215,176,187,515
83704,2026-07-22,9215,176,188,515
83705,2026-07-22,9215,176,189,515
83706,2026-07-22,9215,176,190,515
83707,2026-07-22,8950,176,187,514
83708,2026-07-22,8950,176,188,514
83709,2026-07-22,8950,176,189,514
83710,2026-07-22,8950,176,190,514
83711,2026-07-22,9198,176,187,515
83712,2026-07-22,9198,176,188,515
83713,2026-07-22,9198,176,189,515
83714,2026-07-22,9198,176,190,515
83715,2026-07-22,9045,176,187,514
83716,2026-07-22,9045,176,188,514
83717,2026-07-22,9045,176,189,514
83718,2026-07-22,9045,176,190,514
83719,2026-07-22,9108,176,187,515
83720,2026-07-22,9108,176,188,515
83721,2026-07-22,9108,176,189,515
83722,2026-07-22,9108,176,190,515
83723,2026-07-22,9083,176,187,514
83724,2026-07-22,9083,176,188,514
83725,2026-07-22,9083,176,189,514
83726,2026-07-22,9083,176,190,514
83727,2026-07-22,9336,176,187,515
83728,2026-07-22,9336,176,188,515
83729,2026-07-22,9336,176,189,515
83730,2026-07-22,9336,176,190,515
83731,2026-07-22,9251,176,187,514
83732,2026-07-22,9251,176,188,514
83733,2026-07-22,9251,176,189,514
83734,2026-07-22,9251,176,190,514
83735,2026-07-22,9102,176,187,515
83736,2026-07-22,9102,176,188,515
83737,2026-07-22,9102,176,189,515
83738,2026-07-22,9102,176,190,515
83739,2026-07-22,9267,176,187,514
83740,2026-07-22,9267,176,188,514
83741,2026-07-22,9267,176,189,514
83742,2026-07-22,9267,176,190,514
83743,2026-07-22,9281,176,187,515
83744,2026-07-22,9281,176,188,515
83745,2026-07-22,9281,176,189,515
83746,2026-07-22,9281,176,190,515
83747,2026-07-22,9117,176,187,514
83748,2026-07-22,9117,176,188,514
83749,2026-07-22,9117,176,189,514
83750,2026-07-22,9117,176,190,514
83751,2026-07-22,9013,176,187,515
83752,2026-07-22,9013,176,188,515
83753,2026-07-22,9013,176,189,515
83754,2026-07-22,9013,176,190,515
83755,2026-07-22,9220,176,187,514
83756,2026-07-22,9220,176,188,514
83757,2026-07-22,9220,176,189,514
83758,2026-07-22,9220,176,190,514
83759,2026-07-22,9055,176,187,515
83760,2026-07-22,9055,176,188,515
83761,2026-07-22,9055,176,189,515
83762,2026-07-22,9055,176,190,515
83763,2026-07-22,9115,176,187,514
83764,2026-07-22,9115,176,188,514
83765,2026-07-22,9115,176,189,514
83766,2026-07-22,9115,176,190,514
83767,2026-07-22,8998,176,187,515
83768,2026-07-22,8998,176,188,515
83769,2026-07-22,8998,176,189,515
83770,2026-07-22,8998,176,190,515
83771,2026-07-22,8969,176,187,514
83772,2026-07-22,8969,176,188,514
83773,2026-07-22,8969,176,189,514
83774,2026-07-22,8969,176,190,514
83775,2026-07-22,9027,176,187,515
83776,2026-07-22,9027,176,188,515
83777,2026-07-22,9027,176,189,515
83778,2026-07-22,9027,176,190,515
83779,2026-07-22,9308,176,187,514
83780,2026-07-22,9308,176,188,514
83781,2026-07-22,9308,176,189,514
83782,2026-07-22,9308,176,190,514
83783,2026-07-22,9270,176,187,515
83784,2026-07-22,9270,176,188,515
83785,2026-07-22,9270,176,189,515
83786,2026-07-22,9270,176,190,515
83787,2026-07-22,9138,176,187,514
83788,2026-07-22,9138,176,188,514
83789,2026-07-22,9138,176,189,514
83790,2026-07-22,9138,176,190,514
83791,2026-07-22,9304,177,187,516
83792,2026-07-22,9304,177,188,516
83793,2026-07-22,9304,177,189,516
83794,2026-07-22,9304,177,190,516
83795,2026-07-22,8971,177,187,517
83796,2026-07-22,8971,177,188,517
83797,2026-07-22,8971,177,189,517
83798,2026-07-22,8971,177,190,517
83799,2026-07-22,9134,177,187,516
83800,2026-07-22,9134,177,188,516
83801,2026-07-22,9134,177,189,516
83802,2026-07-22,9134,177,190,516
83803,2026-07-22,9011,177,187,517
83804,2026-07-22,9011,177,188,517
83805,2026-07-22,9011,177,189,517
83806,2026-07-22,9011,177,190,517
83807,2026-07-22,9039,177,187,516
83808,2026-07-22,9039,177,188,516
83809,2026-07-22,9039,177,189,516
83810,2026-07-22,9039,177,190,516
83811,2026-07-22,9075,177,187,517
83812,2026-07-22,9075,177,188,517
83813,2026-07-22,9075,177,189,517
83814,2026-07-22,9075,177,190,517
83815,2026-07-22,9072,177,187,516
83816,2026-07-22,9072,177,188,516
83817,2026-07-22,9072,177,189,516
83818,2026-07-22,9072,177,190,516
83819,2026-07-22,9184,177,187,517
83820,2026-07-22,9184,177,188,517
83821,2026-07-22,9184,177,189,517
83822,2026-07-22,9184,177,190,517
83823,2026-07-22,9016,177,187,516
83824,2026-07-22,9016,177,188,516
83825,2026-07-22,9016,177,189,516
83826,2026-07-22,9016,177,190,516
83827,2026-07-22,9041,177,187,517
83828,2026-07-22,9041,177,188,517
83829,2026-07-22,9041,177,189,517
83830,2026-07-22,9041,177,190,517
83831,2026-07-22,9208,177,187,516
83832,2026-07-22,9208,177,188,516
83833,2026-07-22,9208,177,189,516
83834,2026-07-22,9208,177,190,516
83835,2026-07-22,9275,177,187,517
83836,2026-07-22,9275,177,188,517
83837,2026-07-22,9275,177,189,517
83838,2026-07-22,9275,177,190,517
83839,2026-07-22,9239,177,187,516
83840,2026-07-22,9239,177,188,516
83841,2026-07-22,9239,177,189,516
83842,2026-07-22,9239,177,190,516
83843,2026-07-22,9173,177,187,517
83844,2026-07-22,9173,177,188,517
83845,2026-07-22,9173,177,189,517
83846,2026-07-22,9173,177,190,517
83847,2026-07-22,9289,177,187,516
83848,2026-07-22,9289,177,188,516
83849,2026-07-22,9289,177,189,516
83850,2026-07-22,9289,177,190,516
83851,2026-07-22,9172,177,187,517
83852,2026-07-22,9172,177,188,517
83853,2026-07-22,9172,177,189,517
83854,2026-07-22,9172,177,190,517
83855,2026-07-22,9110,177,187,516
83856,2026-07-22,9110,177,188,516
83857,2026-07-22,9110,177,189,516
83858,2026-07-22,9110,177,190,516
83859,2026-07-22,9236,177,187,517
83860,2026-07-22,9236,177,188,517
83861,2026-07-22,9236,177,189,517
83862,2026-07-22,9236,177,190,517
83863,2026-07-22,9337,177,187,516
83864,2026-07-22,9337,177,188,516
83865,2026-07-22,9337,177,189,516
83866,2026-07-22,9337,177,190,516
83867,2026-07-22,9165,177,187,517
83868,2026-07-22,9165,177,188,517
83869,2026-07-22,9165,177,189,517
83870,2026-07-22,9165,177,190,517
83871,2026-07-22,8951,177,187,516
83872,2026-07-22,8951,177,188,516
83873,2026-07-22,8951,177,189,516
83874,2026-07-22,8951,177,190,516
83875,2026-07-22,9191,177,187,517
83876,2026-07-22,9191,177,188,517
83877,2026-07-22,9191,177,189,517
83878,2026-07-22,9191,177,190,517
83879,2026-07-22,9282,177,187,516
83880,2026-07-22,9282,177,188,516
83881,2026-07-22,9282,177,189,516
83882,2026-07-22,9282,177,190,516
83883,2026-07-22,9028,177,187,517
83884,2026-07-22,9028,177,188,517
83885,2026-07-22,9028,177,189,517
83886,2026-07-22,9028,177,190,517
83887,2026-07-22,8987,177,187,516
83888,2026-07-22,8987,177,188,516
83889,2026-07-22,8987,177,189,516
83890,2026-07-22,8987,177,190,516
83891,2026-07-22,9168,177,187,517
83892,2026-07-22,9168,177,188,517
83893,2026-07-22,9168,177,189,517
83894,2026-07-22,9168,177,190,517
83895,2026-07-22,9298,177,187,516
83896,2026-07-22,9298,177,188,516
83897,2026-07-22,9298,177,189,516
83898,2026-07-22,9298,177,190,516
83899,2026-07-22,9017,177,187,517
83900,2026-07-22,9017,177,188,517
83901,2026-07-22,9017,177,189,517
83902,2026-07-22,9017,177,190,517
83903,2026-07-22,9062,177,187,516
83904,2026-07-22,9062,177,188,516
83905,2026-07-22,9062,177,189,516
83906,2026-07-22,9062,177,190,516
83907,2026-07-22,9128,177,187,517
83908,2026-07-22,9128,177,188,517
83909,2026-07-22,9128,177,189,517
83910,2026-07-22,9128,177,190,517
83911,2026-07-22,9169,177,187,516
83912,2026-07-22,9169,177,188,516
83913,2026-07-22,9169,177,189,516
83914,2026-07-22,9169,177,190,516
83915,2026-07-22,8957,178,187,518
83916,2026-07-22,8957,178,188,518
83917,2026-07-22,8957,178,189,518
83918,2026-07-22,8957,178,190,518
83919,2026-07-22,9059,178,187,519
83920,2026-07-22,9059,178,188,519
83921,2026-07-22,9059,178,189,519
83922,2026-07-22,9059,178,190,519
83923,2026-07-22,8978,178,187,518
83924,2026-07-22,8978,178,188,518
83925,2026-07-22,8978,178,189,518
83926,2026-07-22,8978,178,190,518
83927,2026-07-22,9064,178,187,519
83928,2026-07-22,9064,178,188,519
83929,2026-07-22,9064,178,189,519
83930,2026-07-22,9064,178,190,519
83931,2026-07-22,9196,178,187,518
83932,2026-07-22,9196,178,188,518
83933,2026-07-22,9196,178,189,518
83934,2026-07-22,9196,178,190,518
83935,2026-07-22,9053,178,187,519
83936,2026-07-22,9053,178,188,519
83937,2026-07-22,9053,178,189,519
83938,2026-07-22,9053,178,190,519
83939,2026-07-22,9145,178,187,518
83940,2026-07-22,9145,178,188,518
83941,2026-07-22,9145,178,189,518
83942,2026-07-22,9145,178,190,518
83943,2026-07-22,8997,178,187,519
83944,2026-07-22,8997,178,188,519
83945,2026-07-22,8997,178,189,519
83946,2026-07-22,8997,178,190,519
83947,2026-07-22,9161,178,187,518
83948,2026-07-22,9161,178,188,518
83949,2026-07-22,9161,178,189,518
83950,2026-07-22,9161,178,190,518
83951,2026-07-22,9237,178,187,519
83952,2026-07-22,9237,178,188,519
83953,2026-07-22,9237,178,189,519
83954,2026-07-22,9237,178,190,519
83955,2026-07-22,9153,178,187,518
83956,2026-07-22,9153,178,188,518
83957,2026-07-22,9153,178,189,518
83958,2026-07-22,9153,178,190,518
83959,2026-07-22,9026,178,187,519
83960,2026-07-22,9026,178,188,519
83961,2026-07-22,9026,178,189,519
83962,2026-07-22,9026,178,190,519
83963,2026-07-22,9192,178,187,518
83964,2026-07-22,9192,178,188,518
83965,2026-07-22,9192,178,189,518
83966,2026-07-22,9192,178,190,518
83967,2026-07-22,9132,178,187,519
83968,2026-07-22,9132,178,188,519
83969,2026-07-22,9132,178,189,519
83970,2026-07-22,9132,178,190,519
83971,2026-07-22,9162,178,187,518
83972,2026-07-22,9162,178,188,518
83973,2026-07-22,9162,178,189,518
83974,2026-07-22,9162,178,190,518
83975,2026-07-22,8960,178,187,519
83976,2026-07-22,8960,178,188,519
83977,2026-07-22,8960,178,189,519
83978,2026-07-22,8960,178,190,519
83979,2026-07-22,9177,178,187,518
83980,2026-07-22,9177,178,188,518
83981,2026-07-22,9177,178,189,518
83982,2026-07-22,9177,178,190,518
83983,2026-07-22,9157,178,187,519
83984,2026-07-22,9157,178,188,519
83985,2026-07-22,9157,178,189,519
83986,2026-07-22,9157,178,190,519
83987,2026-07-22,9186,178,187,518
83988,2026-07-22,9186,178,188,518
83989,2026-07-22,9186,178,189,518
83990,2026-07-22,9186,178,190,518
83991,2026-07-22,9086,178,187,519
83992,2026-07-22,9086,178,188,519
83993,2026-07-22,9086,178,189,519
83994,2026-07-22,9086,178,190,519
83995,2026-07-22,8982,178,187,518
83996,2026-07-22,8982,178,188,518
83997,2026-07-22,8982,178,189,518
83998,2026-07-22,8982,178,190,518
83999,2026-07-22,9158,178,187,519
84000,2026-07-22,9158,178,188,519
84001,2026-07-22,9158,178,189,519
84002,2026-07-22,9158,178,190,519
84003,2026-07-22,9049,178,187,518
84004,2026-07-22,9049,178,188,518
84005,2026-07-22,9049,178,189,518
84006,2026-07-22,9049,178,190,518
84007,2026-07-22,9178,178,187,519
84008,2026-07-22,9178,178,188,519
84009,2026-07-22,9178,178,189,519
84010,2026-07-22,9178,178,190,519
84011,2026-07-22,9332,178,187,518
84012,2026-07-22,9332,178,188,518
84013,2026-07-22,9332,178,189,518
84014,2026-07-22,9332,178,190,518
84015,2026-07-22,9030,178,187,519
84016,2026-07-22,9030,178,188,519
84017,2026-07-22,9030,178,189,519
84018,2026-07-22,9030,178,190,519
84019,2026-07-22,9051,178,187,518
84020,2026-07-22,9051,178,188,518
84021,2026-07-22,9051,178,189,518
84022,2026-07-22,9051,178,190,518
84023,2026-07-22,8977,178,187,519
84024,2026-07-22,8977,178,188,519
84025,2026-07-22,8977,178,189,519
84026,2026-07-22,8977,178,190,519
84027,2026-07-22,9012,178,187,518
84028,2026-07-22,9012,178,188,518
84029,2026-07-22,9012,178,189,518
84030,2026-07-22,9012,178,190,518
84031,2026-07-22,9314,178,187,519
84032,2026-07-22,9314,178,188,519
84033,2026-07-22,9314,178,189,519
84034,2026-07-22,9314,178,190,519
84035,2026-07-22,9024,178,187,518
84036,2026-07-22,9024,178,188,518
84037,2026-07-22,9024,178,189,518
84038,2026-07-22,9024,178,190,518
84039,2026-07-22,9093,179,187,520
84040,2026-07-22,9093,179,188,520
84041,2026-07-22,9093,179,189,520
84042,2026-07-22,9093,179,190,520
84043,2026-07-22,9315,179,187,521
84044,2026-07-22,9315,179,188,521
84045,2026-07-22,9315,179,189,521
84046,2026-07-22,9315,179,190,521
84047,2026-07-22,9142,179,187,520
84048,2026-07-22,9142,179,188,520
84049,2026-07-22,9142,179,189,520
84050,2026-07-22,9142,179,190,520
84051,2026-07-22,9217,179,187,521
84052,2026-07-22,9217,179,188,521
84053,2026-07-22,9217,179,189,521
84054,2026-07-22,9217,179,190,521
84055,2026-07-22,9126,179,187,520
84056,2026-07-22,9126,179,188,520
84057,2026-07-22,9126,179,189,520
84058,2026-07-22,9126,179,190,520
84059,2026-07-22,9070,179,187,521
84060,2026-07-22,9070,179,188,521
84061,2026-07-22,9070,179,189,521
84062,2026-07-22,9070,179,190,521
84063,2026-07-22,9313,179,187,520
84064,2026-07-22,9313,179,188,520
84065,2026-07-22,9313,179,189,520
84066,2026-07-22,9313,179,190,520
84067,2026-07-22,9180,179,187,521
84068,2026-07-22,9180,179,188,521
84069,2026-07-22,9180,179,189,521
84070,2026-07-22,9180,179,190,521
84071,2026-07-22,9005,179,187,520
84072,2026-07-22,9005,179,188,520
84073,2026-07-22,9005,179,189,520
84074,2026-07-22,9005,179,190,520
84075,2026-07-22,9244,179,187,521
84076,2026-07-22,9244,179,188,521
84077,2026-07-22,9244,179,189,521
84078,2026-07-22,9244,179,190,521
84079,2026-07-22,9091,179,187,520
84080,2026-07-22,9091,179,188,520
84081,2026-07-22,9091,179,189,520
84082,2026-07-22,9091,179,190,520
84083,2026-07-22,9327,179,187,521
84084,2026-07-22,9327,179,188,521
84085,2026-07-22,9327,179,189,521
84086,2026-07-22,9327,179,190,521
84087,2026-07-22,8986,179,187,520
84088,2026-07-22,8986,179,188,520
84089,2026-07-22,8986,179,189,520
84090,2026-07-22,8986,179,190,520
84091,2026-07-22,9316,179,187,521
84092,2026-07-22,9316,179,188,521
84093,2026-07-22,9316,179,189,521
84094,2026-07-22,9316,179,190,521
84095,2026-07-22,9116,179,187,520
84096,2026-07-22,9116,179,188,520
84097,2026-07-22,9116,179,189,520
84098,2026-07-22,9116,179,190,520
84099,2026-07-22,8979,179,187,521
84100,2026-07-22,8979,179,188,521
84101,2026-07-22,8979,179,189,521
84102,2026-07-22,8979,179,190,521
84103,2026-07-22,8994,179,187,520
84104,2026-07-22,8994,179,188,520
84105,2026-07-22,8994,179,189,520
84106,2026-07-22,8994,179,190,520
84107,2026-07-22,9247,179,187,521
84108,2026-07-22,9247,179,188,521
84109,2026-07-22,9247,179,189,521
84110,2026-07-22,9247,179,190,521
84111,2026-07-22,9206,179,187,520
84112,2026-07-22,9206,179,188,520
84113,2026-07-22,9206,179,189,520
84114,2026-07-22,9206,179,190,520
84115,2026-07-22,9118,179,187,521
84116,2026-07-22,9118,179,188,521
84117,2026-07-22,9118,179,189,521
84118,2026-07-22,9118,179,190,521
84119,2026-07-22,8980,179,187,520
84120,2026-07-22,8980,179,188,520
84121,2026-07-22,8980,179,189,520
84122,2026-07-22,8980,179,190,520
84123,2026-07-22,9326,179,187,521
84124,2026-07-22,9326,179,188,521
84125,2026-07-22,9326,179,189,521
84126,2026-07-22,9326,179,190,521
84127,2026-07-22,9312,179,187,520
84128,2026-07-22,9312,179,188,520
84129,2026-07-22,9312,179,189,520
84130,2026-07-22,9312,179,190,520
84131,2026-07-22,8956,179,187,521
84132,2026-07-22,8956,179,188,521
84133,2026-07-22,8956,179,189,521
84134,2026-07-22,8956,179,190,521
84135,2026-07-22,9269,179,187,520
84136,2026-07-22,9269,179,188,520
84137,2026-07-22,9269,179,189,520
84138,2026-07-22,9269,179,190,520
84139,2026-07-22,9261,179,187,521
84140,2026-07-22,9261,179,188,521
84141,2026-07-22,9261,179,189,521
84142,2026-07-22,9261,179,190,521
84143,2026-07-22,8967,179,187,520
84144,2026-07-22,8967,179,188,520
84145,2026-07-22,8967,179,189,520
84146,2026-07-22,8967,179,190,520
84147,2026-07-22,9023,179,187,521
84148,2026-07-22,9023,179,188,521
84149,2026-07-22,9023,179,189,521
84150,2026-07-22,9023,179,190,521
84151,2026-07-22,9097,179,187,520
84152,2026-07-22,9097,179,188,520
84153,2026-07-22,9097,179,189,520
84154,2026-07-22,9097,179,190,520
84155,2026-07-22,9098,179,187,521
84156,2026-07-22,9098,179,188,521
84157,2026-07-22,9098,179,189,521
84158,2026-07-22,9098,179,190,521
84159,2026-07-22,9204,169,191,500
84160,2026-07-22,9204,169,192,500
84161,2026-07-22,9204,169,193,500
84162,2026-07-22,9204,169,194,500
84163,2026-07-22,8970,169,191,501
84164,2026-07-22,8970,169,192,501
84165,2026-07-22,8970,169,193,501
84166,2026-07-22,8970,169,194,501
84167,2026-07-22,8981,169,191,500
84168,2026-07-22,8981,169,192,500
84169,2026-07-22,8981,169,193,500
84170,2026-07-22,8981,169,194,500
84171,2026-07-22,8973,169,191,501
84172,2026-07-22,8973,169,192,501
84173,2026-07-22,8973,169,193,501
84174,2026-07-22,8973,169,194,501
84175,2026-07-22,9116,169,191,500
84176,2026-07-22,9116,169,192,500
84177,2026-07-22,9116,169,193,500
84178,2026-07-22,9116,169,194,500
84179,2026-07-22,8977,169,191,501
84180,2026-07-22,8977,169,192,501
84181,2026-07-22,8977,169,193,501
84182,2026-07-22,8977,169,194,501
84183,2026-07-22,9160,169,191,500
84184,2026-07-22,9160,169,192,500
84185,2026-07-22,9160,169,193,500
84186,2026-07-22,9160,169,194,500
84187,2026-07-22,9170,169,191,501
84188,2026-07-22,9170,169,192,501
84189,2026-07-22,9170,169,193,501
84190,2026-07-22,9170,169,194,501
84191,2026-07-22,9216,169,191,500
84192,2026-07-22,9216,169,192,500
84193,2026-07-22,9216,169,193,500
84194,2026-07-22,9216,169,194,500
84195,2026-07-22,9316,169,191,501
84196,2026-07-22,9316,169,192,501
84197,2026-07-22,9316,169,193,501
84198,2026-07-22,9316,169,194,501
84199,2026-07-22,9241,169,191,500
84200,2026-07-22,9241,169,192,500
84201,2026-07-22,9241,169,193,500
84202,2026-07-22,9241,169,194,500
84203,2026-07-22,9056,169,191,501
84204,2026-07-22,9056,169,192,501
84205,2026-07-22,9056,169,193,501
84206,2026-07-22,9056,169,194,501
84207,2026-07-22,9073,169,191,500
84208,2026-07-22,9073,169,192,500
84209,2026-07-22,9073,169,193,500
84210,2026-07-22,9073,169,194,500
84211,2026-07-22,9230,169,191,501
84212,2026-07-22,9230,169,192,501
84213,2026-07-22,9230,169,193,501
84214,2026-07-22,9230,169,194,501
84215,2026-07-22,9015,169,191,500
84216,2026-07-22,9015,169,192,500
84217,2026-07-22,9015,169,193,500
84218,2026-07-22,9015,169,194,500
84219,2026-07-22,8945,169,191,501
84220,2026-07-22,8945,169,192,501
84221,2026-07-22,8945,169,193,501
84222,2026-07-22,8945,169,194,501
84223,2026-07-22,9310,169,191,500
84224,2026-07-22,9310,169,192,500
84225,2026-07-22,9310,169,193,500
84226,2026-07-22,9310,169,194,500
84227,2026-07-22,9224,169,191,501
84228,2026-07-22,9224,169,192,501
84229,2026-07-22,9224,169,193,501
84230,2026-07-22,9224,169,194,501
84231,2026-07-22,9010,169,191,500
84232,2026-07-22,9010,169,192,500
84233,2026-07-22,9010,169,193,500
84234,2026-07-22,9010,169,194,500
84235,2026-07-22,9280,169,191,501
84236,2026-07-22,9280,169,192,501
84237,2026-07-22,9280,169,193,501
84238,2026-07-22,9280,169,194,501
84239,2026-07-22,9030,169,191,500
84240,2026-07-22,9030,169,192,500
84241,2026-07-22,9030,169,193,500
84242,2026-07-22,9030,169,194,500
84243,2026-07-22,9284,169,191,501
84244,2026-07-22,9284,169,192,501
84245,2026-07-22,9284,169,193,501
84246,2026-07-22,9284,169,194,501
84247,2026-07-22,9147,169,191,500
84248,2026-07-22,9147,169,192,500
84249,2026-07-22,9147,169,193,500
84250,2026-07-22,9147,169,194,500
84251,2026-07-22,9153,169,191,501
84252,2026-07-22,9153,169,192,501
84253,2026-07-22,9153,169,193,501
84254,2026-07-22,9153,169,194,501
84255,2026-07-22,8962,169,191,500
84256,2026-07-22,8962,169,192,500
84257,2026-07-22,8962,169,193,500
84258,2026-07-22,8962,169,194,500
84259,2026-07-22,9262,169,191,501
84260,2026-07-22,9262,169,192,501
84261,2026-07-22,9262,169,193,501
84262,2026-07-22,9262,169,194,501
84263,2026-07-22,9027,169,191,500
84264,2026-07-22,9027,169,192,500
84265,2026-07-22,9027,169,193,500
84266,2026-07-22,9027,169,194,500
