id,fecha,estado,observacion,estudiante_id
474120,2024-03-21,Presente,,9223
474121,2024-03-21,Presente,,9183
474122,2024-03-21,Presente,,9044
474123,2024-03-21,Presente,,9303
474124,2024-03-21,Presente,,9038
474125,2024-03-21,Presente,,9294
474126,2024-03-21,Presente,,9133
474127,2024-03-21,Presente,,9008
474128,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,8942
474129,2024-03-21,Presente,,8954
474130,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,9067
474131,2024-03-21,Presente,,9099
474132,2024-03-21,Presente,,8973
474133,2024-03-21,Presente,,9022
474134,2024-03-21,Presente,,9112
474135,2024-03-21,Presente,,9328
474136,2024-03-21,Presente,,9143
474137,2024-03-21,Presente,,8993
474138,2024-03-21,Presente,,9166
474139,2024-03-21,Presente,,9065
474140,2024-03-21,Presente,,9333
474141,2024-03-21,Presente,,9120
474142,2024-03-21,Presente,,8947
474143,2024-03-21,Presente,,9215
474144,2024-03-21,Presente,,8950
474145,2024-03-21,Presente,,9198
474146,2024-03-21,Presente,,9045
474147,2024-03-21,Presente,,9108
474148,2024-03-21,Presente,,9083
474149,2024-03-21,Presente,,9336
474150,2024-03-21,Presente,,9251
474151,2024-03-21,Presente,,9102
474152,2024-03-21,Falta,Inasistencia injustificada,9267
474153,2024-03-21,Presente,,9281
474154,2024-03-21,Presente,,9117
474155,2024-03-21,Presente,,9013
474156,2024-03-21,Presente,,9220
474157,2024-03-21,Presente,,9055
474158,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,9115
474159,2024-03-21,Presente,,8998
474160,2024-03-21,Presente,,8969
474161,2024-03-21,Presente,,9027
474162,2024-03-21,Presente,,9308
474163,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,9270
474164,2024-03-21,Presente,,9138
474165,2024-03-21,Presente,,9304
474166,2024-03-21,Presente,,8971
474167,2024-03-21,Presente,,9134
474168,2024-03-21,Presente,,9011
474169,2024-03-21,Presente,,9039
474170,2024-03-21,Presente,,9075
474171,2024-03-21,Presente,,9072
474172,2024-03-21,Presente,,9184
474173,2024-03-21,Presente,,9016
474174,2024-03-21,Presente,,9041
474175,2024-03-21,Presente,,9208
474176,2024-03-21,Presente,,9275
474177,2024-03-21,Presente,,9239
474178,2024-03-21,Presente,,9173
474179,2024-03-21,Presente,,9289
474180,2024-03-21,Presente,,9172
474181,2024-03-21,Presente,,9110
474182,2024-03-21,Presente,,9236
474183,2024-03-21,Presente,,9337
474184,2024-03-21,Presente,,9165
474185,2024-03-21,Presente,,8951
474186,2024-03-21,Presente,,9191
474187,2024-03-21,Presente,,9282
474188,2024-03-21,Presente,,9028
474189,2024-03-21,Presente,,8987
474190,2024-03-21,Presente,,9168
474191,2024-03-21,Presente,,9298
474192,2024-03-21,Presente,,9017
474193,2024-03-21,Falta,Inasistencia injustificada,9062
474194,2024-03-21,Presente,,9128
474195,2024-03-21,Presente,,9169
474196,2024-03-21,Presente,,8957
474197,2024-03-21,Presente,,9059
474198,2024-03-21,Presente,,8978
474199,2024-03-21,Presente,,9064
474200,2024-03-21,Presente,,9196
474201,2024-03-21,Presente,,9053
474202,2024-03-21,Presente,,9145
474203,2024-03-21,Presente,,8997
474204,2024-03-21,Presente,,9161
474205,2024-03-21,Presente,,9237
474206,2024-03-21,Presente,,9153
474207,2024-03-21,Presente,,9026
474208,2024-03-21,Presente,,9192
474209,2024-03-21,Presente,,9132
474210,2024-03-21,Presente,,9162
474211,2024-03-21,Presente,,8960
474212,2024-03-21,Presente,,9177
474213,2024-03-21,Presente,,9157
474214,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,9186
474215,2024-03-21,Presente,,9086
474216,2024-03-21,Presente,,8982
474217,2024-03-21,Presente,,9158
474218,2024-03-21,Presente,,9049
474219,2024-03-21,Presente,,9178
474220,2024-03-21,Presente,,9332
474221,2024-03-21,Presente,,9030
474222,2024-03-21,Presente,,9051
474223,2024-03-21,Presente,,8977
474224,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,9012
474225,2024-03-21,Falta,Inasistencia injustificada,9314
474226,2024-03-21,Presente,,9024
474227,2024-03-21,Presente,,9093
474228,2024-03-21,Presente,,9315
474229,2024-03-21,Presente,,9142
474230,2024-03-21,Presente,,9217
474231,2024-03-21,Presente,,9126
474232,2024-03-21,Presente,,9070
474233,2024-03-21,Presente,,9313
474234,2024-03-21,Presente,,9180
474235,2024-03-21,Presente,,9005
474236,2024-03-21,Presente,,9244
474237,2024-03-21,Presente,,9091
474238,2024-03-21,Presente,,9327
474239,2024-03-21,Tardanza,Llegó tarde al bloque de ingreso,8986
474240,2024-03-21,Presente,,9316
474241,2024-03-21,Presente,,9116
474242,2024-03-21,Presente,,8979
474243,2024-03-21,Presente,,8994
474244,2024-03-21,Presente,,9247
474245,2024-03-21,Presente,,9206
474246,2024-03-21,Presente,,9118
474247,2024-03-21,Presente,,8980
474248,2024-03-21,Presente,,9326
474249,2024-03-21,Presente,,9312
474250,2024-03-21,Presente,,8956
474251,2024-03-21,Presente,,9269
474252,2024-03-21,Presente,,9261
474253,2024-03-21,Presente,,8967
474254,2024-03-21,Presente,,9023
474255,2024-03-21,Presente,,9097
474256,2024-03-21,Presente,,9098
474257,2024-03-22,Presente,,9322
474258,2024-03-22,Presente,,9148
474259,2024-03-22,Falta,Inasistencia justificada formalmente.,8991
474260,2024-03-22,Presente,,8952
474261,2024-03-22,Presente,,9280
474262,2024-03-22,Presente,,9034
474263,2024-03-22,Presente,,9279
474264,2024-03-22,Presente,,9123
474265,2024-03-22,Presente,,9309
474266,2024-03-22,Presente,,9272
474267,2024-03-22,Presente,,9018
474268,2024-03-22,Presente,,9246
474269,2024-03-22,Presente,,9287
474270,2024-03-22,Presente,,8961
474271,2024-03-22,Presente,,9300
474272,2024-03-22,Presente,,8968
474273,2024-03-22,Presente,,9107
474274,2024-03-22,Presente,,9307
474275,2024-03-22,Presente,,8983
474276,2024-03-22,Presente,,9146
474277,2024-03-22,Presente,,9317
474278,2024-03-22,Presente,,9127
474279,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9257
474280,2024-03-22,Presente,,9085
474281,2024-03-22,Presente,,9230
474282,2024-03-22,Presente,,9056
474283,2024-03-22,Presente,,9176
474284,2024-03-22,Presente,,9240
474285,2024-03-22,Falta,Inasistencia injustificada,9190
474286,2024-03-22,Presente,,9204
474287,2024-03-22,Presente,,9002
474288,2024-03-22,Presente,,9278
474289,2024-03-22,Presente,,9202
474290,2024-03-22,Presente,,9032
474291,2024-03-22,Presente,,9047
474292,2024-03-22,Presente,,9286
474293,2024-03-22,Presente,,9082
474294,2024-03-22,Presente,,9221
474295,2024-03-22,Presente,,8995
474296,2024-03-22,Presente,,9265
474297,2024-03-22,Presente,,9025
474298,2024-03-22,Presente,,9324
474299,2024-03-22,Presente,,9227
474300,2024-03-22,Presente,,9259
474301,2024-03-22,Presente,,9301
474302,2024-03-22,Presente,,8945
474303,2024-03-22,Presente,,9197
474304,2024-03-22,Presente,,9232
474305,2024-03-22,Presente,,9078
474306,2024-03-22,Presente,,8946
474307,2024-03-22,Presente,,9119
474308,2024-03-22,Presente,,9212
474309,2024-03-22,Presente,,9248
474310,2024-03-22,Presente,,9185
474311,2024-03-22,Presente,,9036
474312,2024-03-22,Presente,,9000
474313,2024-03-22,Presente,,8955
474314,2024-03-22,Presente,,9288
474315,2024-03-22,Presente,,9014
474316,2024-03-22,Falta,Inasistencia injustificada,8999
474317,2024-03-22,Presente,,8944
474318,2024-03-22,Falta,Inasistencia injustificada,9213
474319,2024-03-22,Presente,,9105
474320,2024-03-22,Presente,,9273
474321,2024-03-22,Presente,,9140
474322,2024-03-22,Presente,,9131
474323,2024-03-22,Presente,,8984
474324,2024-03-22,Presente,,9042
474325,2024-03-22,Presente,,9151
474326,2024-03-22,Presente,,8976
474327,2024-03-22,Falta,Inasistencia injustificada,9104
474328,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9170
474329,2024-03-22,Falta,Inasistencia injustificada,9141
474330,2024-03-22,Presente,,9164
474331,2024-03-22,Presente,,9256
474332,2024-03-22,Presente,,9144
474333,2024-03-22,Presente,,9079
474334,2024-03-22,Presente,,9150
474335,2024-03-22,Presente,,9274
474336,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9335
474337,2024-03-22,Presente,,9010
474338,2024-03-22,Presente,,9320
474339,2024-03-22,Presente,,8943
474340,2024-03-22,Presente,,8992
474341,2024-03-22,Presente,,9258
474342,2024-03-22,Presente,,9187
474343,2024-03-22,Presente,,9063
474344,2024-03-22,Presente,,9262
474345,2024-03-22,Presente,,9149
474346,2024-03-22,Presente,,9050
474347,2024-03-22,Presente,,8958
474348,2024-03-22,Presente,,9323
474349,2024-03-22,Presente,,9087
474350,2024-03-22,Presente,,9179
474351,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9167
474352,2024-03-22,Presente,,8963
474353,2024-03-22,Presente,,9125
474354,2024-03-22,Presente,,9029
474355,2024-03-22,Presente,,9015
474356,2024-03-22,Presente,,9084
474357,2024-03-22,Presente,,9147
474358,2024-03-22,Presente,,8948
474359,2024-03-22,Presente,,9295
474360,2024-03-22,Presente,,9136
474361,2024-03-22,Presente,,9339
474362,2024-03-22,Presente,,9171
474363,2024-03-22,Presente,,9201
474364,2024-03-22,Presente,,9306
474365,2024-03-22,Falta,Inasistencia injustificada,9249
474366,2024-03-22,Presente,,9203
474367,2024-03-22,Presente,,8972
474368,2024-03-22,Presente,,9020
474369,2024-03-22,Falta,Inasistencia injustificada,9080
474370,2024-03-22,Presente,,9311
474371,2024-03-22,Presente,,9154
474372,2024-03-22,Presente,,9052
474373,2024-03-22,Presente,,9101
474374,2024-03-22,Presente,,9205
474375,2024-03-22,Presente,,9113
474376,2024-03-22,Presente,,9096
474377,2024-03-22,Presente,,9021
474378,2024-03-22,Presente,,8990
474379,2024-03-22,Presente,,8966
474380,2024-03-22,Presente,,9200
474381,2024-03-22,Presente,,9283
474382,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9114
474383,2024-03-22,Presente,,9245
474384,2024-03-22,Presente,,9058
474385,2024-03-22,Presente,,9124
474386,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9276
474387,2024-03-22,Presente,,9077
474388,2024-03-22,Presente,,9139
474389,2024-03-22,Presente,,9238
474390,2024-03-22,Presente,,9057
474391,2024-03-22,Presente,,9043
474392,2024-03-22,Presente,,9061
474393,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9338
474394,2024-03-22,Presente,,9037
474395,2024-03-22,Presente,,9290
474396,2024-03-22,Presente,,9076
474397,2024-03-22,Presente,,9189
474398,2024-03-22,Presente,,9199
474399,2024-03-22,Presente,,9218
474400,2024-03-22,Presente,,9074
474401,2024-03-22,Presente,,9068
474402,2024-03-22,Presente,,8953
474403,2024-03-22,Presente,,8989
474404,2024-03-22,Presente,,9291
474405,2024-03-22,Presente,,9271
474406,2024-03-22,Presente,,9277
474407,2024-03-22,Presente,,9163
474408,2024-03-22,Presente,,9285
474409,2024-03-22,Presente,,9224
474410,2024-03-22,Presente,,9066
474411,2024-03-22,Presente,,9069
474412,2024-03-22,Presente,,9160
474413,2024-03-22,Presente,,9325
474414,2024-03-22,Presente,,9155
474415,2024-03-22,Presente,,9214
474416,2024-03-22,Falta,Inasistencia injustificada,9219
474417,2024-03-22,Presente,,8949
474418,2024-03-22,Presente,,9305
474419,2024-03-22,Falta,Inasistencia injustificada,9194
474420,2024-03-22,Presente,,9228
474421,2024-03-22,Presente,,9225
474422,2024-03-22,Presente,,9299
474423,2024-03-22,Presente,,9092
474424,2024-03-22,Presente,,9234
474425,2024-03-22,Presente,,9319
474426,2024-03-22,Presente,,9130
474427,2024-03-22,Presente,,9054
474428,2024-03-22,Presente,,9111
474429,2024-03-22,Presente,,9268
474430,2024-03-22,Presente,,9284
474431,2024-03-22,Presente,,8981
474432,2024-03-22,Presente,,9156
474433,2024-03-22,Presente,,9046
474434,2024-03-22,Presente,,9031
474435,2024-03-22,Falta,Inasistencia injustificada,9243
474436,2024-03-22,Presente,,9241
474437,2024-03-22,Presente,,8964
474438,2024-03-22,Presente,,9071
474439,2024-03-22,Presente,,9019
474440,2024-03-22,Presente,,9035
474441,2024-03-22,Presente,,9175
474442,2024-03-22,Presente,,9242
474443,2024-03-22,Presente,,9121
474444,2024-03-22,Presente,,9095
474445,2024-03-22,Presente,,9266
474446,2024-03-22,Presente,,9006
474447,2024-03-22,Presente,,8962
474448,2024-03-22,Falta,Inasistencia justificada formalmente.,9181
474449,2024-03-22,Presente,,9231
474450,2024-03-22,Presente,,9174
474451,2024-03-22,Presente,,9310
474452,2024-03-22,Presente,,9340
474453,2024-03-22,Presente,,9226
474454,2024-03-22,Presente,,9330
474455,2024-03-22,Presente,,8965
474456,2024-03-22,Falta,Inasistencia injustificada,9004
474457,2024-03-22,Presente,,9137
474458,2024-03-22,Presente,,9216
474459,2024-03-22,Presente,,9100
474460,2024-03-22,Presente,,9223
474461,2024-03-22,Falta,Inasistencia injustificada,9183
474462,2024-03-22,Presente,,9044
474463,2024-03-22,Presente,,9303
474464,2024-03-22,Presente,,9038
474465,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9294
474466,2024-03-22,Presente,,9133
474467,2024-03-22,Presente,,9008
474468,2024-03-22,Presente,,8942
474469,2024-03-22,Presente,,8954
474470,2024-03-22,Presente,,9067
474471,2024-03-22,Presente,,9099
474472,2024-03-22,Presente,,8973
474473,2024-03-22,Presente,,9022
474474,2024-03-22,Presente,,9112
474475,2024-03-22,Presente,,9328
474476,2024-03-22,Presente,,9143
474477,2024-03-22,Presente,,8993
474478,2024-03-22,Presente,,9166
474479,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9065
474480,2024-03-22,Presente,,9333
474481,2024-03-22,Presente,,9120
474482,2024-03-22,Presente,,8947
474483,2024-03-22,Presente,,9215
474484,2024-03-22,Presente,,8950
474485,2024-03-22,Presente,,9198
474486,2024-03-22,Presente,,9045
474487,2024-03-22,Presente,,9108
474488,2024-03-22,Presente,,9083
474489,2024-03-22,Presente,,9336
474490,2024-03-22,Presente,,9251
474491,2024-03-22,Presente,,9102
474492,2024-03-22,Falta,Inasistencia injustificada,9267
474493,2024-03-22,Presente,,9281
474494,2024-03-22,Presente,,9117
474495,2024-03-22,Presente,,9013
474496,2024-03-22,Presente,,9220
474497,2024-03-22,Presente,,9055
474498,2024-03-22,Presente,,9115
474499,2024-03-22,Presente,,8998
474500,2024-03-22,Presente,,8969
474501,2024-03-22,Presente,,9027
474502,2024-03-22,Presente,,9308
474503,2024-03-22,Presente,,9270
474504,2024-03-22,Presente,,9138
474505,2024-03-22,Presente,,9304
474506,2024-03-22,Presente,,8971
474507,2024-03-22,Presente,,9134
474508,2024-03-22,Presente,,9011
474509,2024-03-22,Presente,,9039
474510,2024-03-22,Presente,,9075
474511,2024-03-22,Presente,,9072
474512,2024-03-22,Presente,,9184
474513,2024-03-22,Presente,,9016
474514,2024-03-22,Presente,,9041
474515,2024-03-22,Presente,,9208
474516,2024-03-22,Presente,,9275
474517,2024-03-22,Presente,,9239
474518,2024-03-22,Presente,,9173
474519,2024-03-22,Presente,,9289
474520,2024-03-22,Presente,,9172
474521,2024-03-22,Presente,,9110
474522,2024-03-22,Presente,,9236
474523,2024-03-22,Presente,,9337
474524,2024-03-22,Presente,,9165
474525,2024-03-22,Presente,,8951
474526,2024-03-22,Presente,,9191
474527,2024-03-22,Presente,,9282
474528,2024-03-22,Presente,,9028
474529,2024-03-22,Presente,,8987
474530,2024-03-22,Presente,,9168
474531,2024-03-22,Presente,,9298
474532,2024-03-22,Presente,,9017
474533,2024-03-22,Presente,,9062
474534,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9128
474535,2024-03-22,Presente,,9169
474536,2024-03-22,Presente,,8957
474537,2024-03-22,Presente,,9059
474538,2024-03-22,Presente,,8978
474539,2024-03-22,Presente,,9064
474540,2024-03-22,Presente,,9196
474541,2024-03-22,Presente,,9053
474542,2024-03-22,Presente,,9145
474543,2024-03-22,Presente,,8997
474544,2024-03-22,Presente,,9161
474545,2024-03-22,Presente,,9237
474546,2024-03-22,Presente,,9153
474547,2024-03-22,Presente,,9026
474548,2024-03-22,Presente,,9192
474549,2024-03-22,Presente,,9132
474550,2024-03-22,Presente,,9162
474551,2024-03-22,Presente,,8960
474552,2024-03-22,Presente,,9177
474553,2024-03-22,Presente,,9157
474554,2024-03-22,Presente,,9186
474555,2024-03-22,Presente,,9086
474556,2024-03-22,Falta,Inasistencia injustificada,8982
474557,2024-03-22,Presente,,9158
474558,2024-03-22,Presente,,9049
474559,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9178
474560,2024-03-22,Presente,,9332
474561,2024-03-22,Presente,,9030
474562,2024-03-22,Presente,,9051
474563,2024-03-22,Presente,,8977
474564,2024-03-22,Presente,,9012
474565,2024-03-22,Presente,,9314
474566,2024-03-22,Presente,,9024
474567,2024-03-22,Presente,,9093
474568,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9315
474569,2024-03-22,Presente,,9142
474570,2024-03-22,Presente,,9217
474571,2024-03-22,Presente,,9126
474572,2024-03-22,Presente,,9070
474573,2024-03-22,Presente,,9313
474574,2024-03-22,Presente,,9180
474575,2024-03-22,Presente,,9005
474576,2024-03-22,Presente,,9244
474577,2024-03-22,Presente,,9091
474578,2024-03-22,Presente,,9327
474579,2024-03-22,Presente,,8986
474580,2024-03-22,Presente,,9316
474581,2024-03-22,Presente,,9116
474582,2024-03-22,Presente,,8979
474583,2024-03-22,Presente,,8994
474584,2024-03-22,Presente,,9247
474585,2024-03-22,Presente,,9206
474586,2024-03-22,Presente,,9118
474587,2024-03-22,Presente,,8980
474588,2024-03-22,Presente,,9326
474589,2024-03-22,Presente,,9312
474590,2024-03-22,Presente,,8956
474591,2024-03-22,Presente,,9269
474592,2024-03-22,Presente,,9261
474593,2024-03-22,Presente,,8967
474594,2024-03-22,Tardanza,Llegó tarde al bloque de ingreso,9023
474595,2024-03-22,Falta,Inasistencia injustificada,9097
474596,2024-03-22,Presente,,9098
474597,2024-03-25,Presente,,9322
474598,2024-03-25,Presente,,9148
474599,2024-03-25,Presente,,8991
474600,2024-03-25,Presente,,8952
474601,2024-03-25,Presente,,9280
474602,2024-03-25,Presente,,9034
474603,2024-03-25,Presente,,9279
474604,2024-03-25,Falta,Inasistencia injustificada,9123
474605,2024-03-25,Presente,,9309
474606,2024-03-25,Presente,,9272
474607,2024-03-25,Presente,,9018
474608,2024-03-25,Presente,,9246
474609,2024-03-25,Presente,,9287
474610,2024-03-25,Presente,,8961
474611,2024-03-25,Presente,,9300
474612,2024-03-25,Presente,,8968
474613,2024-03-25,Presente,,9107
474614,2024-03-25,Presente,,9307
474615,2024-03-25,Presente,,8983
474616,2024-03-25,Presente,,9146
474617,2024-03-25,Presente,,9317
474618,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9127
474619,2024-03-25,Presente,,9257
474620,2024-03-25,Presente,,9085
474621,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9230
474622,2024-03-25,Presente,,9056
474623,2024-03-25,Presente,,9176
474624,2024-03-25,Presente,,9240
474625,2024-03-25,Presente,,9190
474626,2024-03-25,Presente,,9204
474627,2024-03-25,Presente,,9002
474628,2024-03-25,Presente,,9278
474629,2024-03-25,Presente,,9202
474630,2024-03-25,Presente,,9032
474631,2024-03-25,Presente,,9047
474632,2024-03-25,Presente,,9286
474633,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9082
474634,2024-03-25,Falta,Inasistencia injustificada,9221
474635,2024-03-25,Presente,,8995
474636,2024-03-25,Presente,,9265
474637,2024-03-25,Presente,,9025
474638,2024-03-25,Falta,Inasistencia justificada formalmente.,9324
474639,2024-03-25,Presente,,9227
474640,2024-03-25,Presente,,9259
474641,2024-03-25,Presente,,9301
474642,2024-03-25,Presente,,8945
474643,2024-03-25,Presente,,9197
474644,2024-03-25,Presente,,9232
474645,2024-03-25,Presente,,9078
474646,2024-03-25,Presente,,8946
474647,2024-03-25,Presente,,9119
474648,2024-03-25,Presente,,9212
474649,2024-03-25,Presente,,9248
474650,2024-03-25,Presente,,9185
474651,2024-03-25,Presente,,9036
474652,2024-03-25,Presente,,9000
474653,2024-03-25,Presente,,8955
474654,2024-03-25,Presente,,9288
474655,2024-03-25,Presente,,9014
474656,2024-03-25,Presente,,8999
474657,2024-03-25,Presente,,8944
474658,2024-03-25,Presente,,9213
474659,2024-03-25,Presente,,9105
474660,2024-03-25,Presente,,9273
474661,2024-03-25,Presente,,9140
474662,2024-03-25,Presente,,9131
474663,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,8984
474664,2024-03-25,Presente,,9042
474665,2024-03-25,Presente,,9151
474666,2024-03-25,Presente,,8976
474667,2024-03-25,Presente,,9104
474668,2024-03-25,Presente,,9170
474669,2024-03-25,Presente,,9141
474670,2024-03-25,Presente,,9164
474671,2024-03-25,Presente,,9256
474672,2024-03-25,Presente,,9144
474673,2024-03-25,Presente,,9079
474674,2024-03-25,Presente,,9150
474675,2024-03-25,Presente,,9274
474676,2024-03-25,Falta,Inasistencia injustificada,9335
474677,2024-03-25,Falta,Inasistencia justificada formalmente.,9010
474678,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9320
474679,2024-03-25,Presente,,8943
474680,2024-03-25,Presente,,8992
474681,2024-03-25,Presente,,9258
474682,2024-03-25,Presente,,9187
474683,2024-03-25,Presente,,9063
474684,2024-03-25,Presente,,9262
474685,2024-03-25,Presente,,9149
474686,2024-03-25,Presente,,9050
474687,2024-03-25,Presente,,8958
474688,2024-03-25,Presente,,9323
474689,2024-03-25,Presente,,9087
474690,2024-03-25,Presente,,9179
474691,2024-03-25,Presente,,9167
474692,2024-03-25,Presente,,8963
474693,2024-03-25,Presente,,9125
474694,2024-03-25,Presente,,9029
474695,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9015
474696,2024-03-25,Presente,,9084
474697,2024-03-25,Presente,,9147
474698,2024-03-25,Presente,,8948
474699,2024-03-25,Falta,Inasistencia injustificada,9295
474700,2024-03-25,Presente,,9136
474701,2024-03-25,Presente,,9339
474702,2024-03-25,Presente,,9171
474703,2024-03-25,Presente,,9201
474704,2024-03-25,Presente,,9306
474705,2024-03-25,Presente,,9249
474706,2024-03-25,Presente,,9203
474707,2024-03-25,Presente,,8972
474708,2024-03-25,Presente,,9020
474709,2024-03-25,Presente,,9080
474710,2024-03-25,Presente,,9311
474711,2024-03-25,Presente,,9154
474712,2024-03-25,Presente,,9052
474713,2024-03-25,Presente,,9101
474714,2024-03-25,Presente,,9205
474715,2024-03-25,Presente,,9113
474716,2024-03-25,Presente,,9096
474717,2024-03-25,Presente,,9021
474718,2024-03-25,Presente,,8990
474719,2024-03-25,Presente,,8966
474720,2024-03-25,Presente,,9200
474721,2024-03-25,Presente,,9283
474722,2024-03-25,Presente,,9114
474723,2024-03-25,Presente,,9245
474724,2024-03-25,Presente,,9058
474725,2024-03-25,Presente,,9124
474726,2024-03-25,Presente,,9276
474727,2024-03-25,Presente,,9077
474728,2024-03-25,Presente,,9139
474729,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9238
474730,2024-03-25,Presente,,9057
474731,2024-03-25,Presente,,9043
474732,2024-03-25,Presente,,9061
474733,2024-03-25,Presente,,9338
474734,2024-03-25,Presente,,9037
474735,2024-03-25,Presente,,9290
474736,2024-03-25,Presente,,9076
474737,2024-03-25,Presente,,9189
474738,2024-03-25,Presente,,9199
474739,2024-03-25,Presente,,9218
474740,2024-03-25,Presente,,9074
474741,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9068
474742,2024-03-25,Presente,,8953
474743,2024-03-25,Presente,,8989
474744,2024-03-25,Presente,,9291
474745,2024-03-25,Presente,,9271
474746,2024-03-25,Presente,,9277
474747,2024-03-25,Falta,Inasistencia justificada formalmente.,9163
474748,2024-03-25,Presente,,9285
474749,2024-03-25,Presente,,9224
474750,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9066
474751,2024-03-25,Presente,,9069
474752,2024-03-25,Presente,,9160
474753,2024-03-25,Presente,,9325
474754,2024-03-25,Presente,,9155
474755,2024-03-25,Presente,,9214
474756,2024-03-25,Presente,,9219
474757,2024-03-25,Presente,,8949
474758,2024-03-25,Presente,,9305
474759,2024-03-25,Presente,,9194
474760,2024-03-25,Presente,,9228
474761,2024-03-25,Presente,,9225
474762,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9299
474763,2024-03-25,Presente,,9092
474764,2024-03-25,Presente,,9234
474765,2024-03-25,Presente,,9319
474766,2024-03-25,Presente,,9130
474767,2024-03-25,Presente,,9054
474768,2024-03-25,Presente,,9111
474769,2024-03-25,Presente,,9268
474770,2024-03-25,Presente,,9284
474771,2024-03-25,Presente,,8981
474772,2024-03-25,Presente,,9156
474773,2024-03-25,Presente,,9046
474774,2024-03-25,Presente,,9031
474775,2024-03-25,Presente,,9243
474776,2024-03-25,Falta,Inasistencia injustificada,9241
474777,2024-03-25,Presente,,8964
474778,2024-03-25,Presente,,9071
474779,2024-03-25,Presente,,9019
474780,2024-03-25,Falta,Inasistencia injustificada,9035
474781,2024-03-25,Presente,,9175
474782,2024-03-25,Falta,Inasistencia injustificada,9242
474783,2024-03-25,Presente,,9121
474784,2024-03-25,Falta,Inasistencia injustificada,9095
474785,2024-03-25,Presente,,9266
474786,2024-03-25,Presente,,9006
474787,2024-03-25,Presente,,8962
474788,2024-03-25,Presente,,9181
474789,2024-03-25,Presente,,9231
474790,2024-03-25,Presente,,9174
474791,2024-03-25,Presente,,9310
474792,2024-03-25,Presente,,9340
474793,2024-03-25,Presente,,9226
474794,2024-03-25,Presente,,9330
474795,2024-03-25,Presente,,8965
474796,2024-03-25,Presente,,9004
474797,2024-03-25,Presente,,9137
474798,2024-03-25,Presente,,9216
474799,2024-03-25,Presente,,9100
474800,2024-03-25,Presente,,9223
474801,2024-03-25,Presente,,9183
474802,2024-03-25,Presente,,9044
474803,2024-03-25,Presente,,9303
474804,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9038
474805,2024-03-25,Presente,,9294
474806,2024-03-25,Presente,,9133
474807,2024-03-25,Presente,,9008
474808,2024-03-25,Presente,,8942
474809,2024-03-25,Presente,,8954
474810,2024-03-25,Presente,,9067
474811,2024-03-25,Presente,,9099
474812,2024-03-25,Presente,,8973
474813,2024-03-25,Presente,,9022
474814,2024-03-25,Presente,,9112
474815,2024-03-25,Presente,,9328
474816,2024-03-25,Presente,,9143
474817,2024-03-25,Presente,,8993
474818,2024-03-25,Presente,,9166
474819,2024-03-25,Presente,,9065
474820,2024-03-25,Presente,,9333
474821,2024-03-25,Presente,,9120
474822,2024-03-25,Presente,,8947
474823,2024-03-25,Presente,,9215
474824,2024-03-25,Presente,,8950
474825,2024-03-25,Presente,,9198
474826,2024-03-25,Presente,,9045
474827,2024-03-25,Presente,,9108
474828,2024-03-25,Presente,,9083
474829,2024-03-25,Presente,,9336
474830,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9251
474831,2024-03-25,Presente,,9102
474832,2024-03-25,Presente,,9267
474833,2024-03-25,Presente,,9281
474834,2024-03-25,Presente,,9117
474835,2024-03-25,Presente,,9013
474836,2024-03-25,Presente,,9220
474837,2024-03-25,Presente,,9055
474838,2024-03-25,Presente,,9115
474839,2024-03-25,Presente,,8998
474840,2024-03-25,Presente,,8969
474841,2024-03-25,Presente,,9027
474842,2024-03-25,Tardanza,Llegó tarde al bloque de ingreso,9308
474843,2024-03-25,Presente,,9270
474844,2024-03-25,Presente,,9138
